"","id","celebrate","main_dish","main_dish_other","main_prep","main_prep_other","stuffing","stuffing_other","cranberry","cranberry_other","gravy","side1","side2","side3","side4","side5","side6","side7","side8","side9","side10","side11","side12","side13","side14","side15","pie1","pie2","pie3","pie4","pie5","pie6","pie7","pie8","pie9","pie10","pie11","pie12","pie13","dessert1","dessert2","dessert3","dessert4","dessert5","dessert6","dessert7","dessert8","dessert9","dessert10","dessert11","dessert12","prayer","travel","watch_program","kids_table_age","hometown_friends","friendsgiving","black_friday","work_retail","work_black_friday","community_type","age","gender","family_income","us_region"
"202",4337106266,"Yes","Turkey",NA,"Baked",NA,"Rice-based",NA,"Homemade",NA,"Yes",NA,NA,NA,"Corn",NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes",NA,NA,"Vegetable salad","Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pumpkin","Sweet Potato",NA,NA,NA,NA,NA,NA,"Carrot cake",NA,NA,NA,"Ice cream",NA,NA,NA,NA,"No","Thanksgiving is local--it will take place in the town I live in",NA,"10 or younger","Yes","No","No","No",NA,"Suburban","30 - 44","Male","$25,000 to $49,999","South Atlantic"
"203",4337100681,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Homemade",NA,"Yes",NA,NA,NA,NA,NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is out of town and far away--I have to drive several hours or fly","Macy's Parade","10 or younger","No","No","No","No",NA,"Suburban","60+","Female","$200,000 and up","East North Central"
"204",4337100638,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Homemade",NA,"Yes","Brussel sprouts",NA,NA,NA,NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes",NA,"Squash",NA,NA,NA,NA,"Apple",NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice cream",NA,NA,NA,NA,"No","Thanksgiving is out of town but not too far--it's a drive of a few hours or less",NA,"21 or older","No","Yes","No","No",NA,"Urban","60+","Female","$200,000 and up","Middle Atlantic"
"205",4337098925,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,NA,NA,"Fruit salad","Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,NA,NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in","Macy's Parade","10 or younger","No","No","No","No",NA,"Rural","30 - 44","Female","$50,000 to $74,999","West North Central"
"206",4337097777,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,"Corn",NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,"Vegetable salad","Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,NA,"Coconut cream",NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is out of town but not too far--it's a drive of a few hours or less","Macy's Parade","10 or younger","Yes","No","No","No",NA,"Suburban","45 - 59","Male","$10,000 to $24,999","Middle Atlantic"
"207",4337097775,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45 - 59","Male","$25,000 to $49,999","Middle Atlantic"
"208",4337096669,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"Yes","Brussel sprouts",NA,"Cauliflower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buttermilk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blondies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Thanksgiving is happening at my home--I won't travel at all","Macy's Parade","21 or older","No","No","No","No",NA,"Suburban","18 - 29","Female","$50,000 to $74,999","East North Central"
"209",4337094254,"Yes","Turducken",NA,"Roasted",NA,"Bread-based",NA,"Homemade",NA,"Yes","Brussel sprouts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegetable salad","Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice cream",NA,NA,"Other (please specify)","With pie listed above","Yes","Thanksgiving is out of town and far away--I have to drive several hours or fly","Macy's Parade","16","No","No","No","No",NA,"Rural","60+","Female","$200,000 and up","Pacific"
"210",4337091880,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,"Carrots",NA,"Corn",NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,"Chocolate",NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"No","Thanksgiving is out of town but not too far--it's a drive of a few hours or less",NA,"10 or younger","Yes","No","No","No",NA,"Rural","30 - 44","Female","$25,000 to $49,999","East South Central"
"211",4337089256,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,"Corn",NA,"Fruit salad",NA,NA,NA,"Rolls/biscuits",NA,"Vegetable salad",NA,NA,NA,"Apple",NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,"Apple cobbler",NA,NA,NA,NA,"Cookies",NA,"Ice cream","Peach cobbler",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",4337087412,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,"Carrots","Cauliflower",NA,NA,NA,NA,NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,NA,NA,NA,NA,"Pecan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice cream",NA,NA,NA,NA,"No","Thanksgiving is out of town but not too far--it's a drive of a few hours or less",NA,"10 or younger","Yes","No","No","No",NA,"Urban","18 - 29","Female","$75,000 to $99,999","East North Central"
"213",4337087325,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,NA,NA,NA,"Green beans/green bean casserole",NA,NA,"Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is happening at my home--I won't travel at all",NA,"20","No","No","No","No",NA,"Suburban","60+","Female","$100,000 to $124,999","East North Central"
"214",4337086635,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,"Carrots","Cauliflower","Corn",NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits","Squash",NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,"Chocolate",NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","cheesecake.","Yes","Thanksgiving is local--it will take place in the town I live in",NA,"21 or older","Yes","No","No","No",NA,"Urban","45 - 59","Male","$150,000 to $174,999","Pacific"
"215",4337086114,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60+","Female","$25,000 to $49,999","Middle Atlantic"
"216",4337084799,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,"Corn",NA,"Fruit salad","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pecan",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cheesecake","Cookies",NA,NA,NA,NA,NA,NA,"Yes","Thanksgiving is out of town but not too far--it's a drive of a few hours or less","Macy's Parade","10 or younger","No","No","No","No",NA,"Suburban","30 - 44","Female","$0 to $9,999","South Atlantic"
"217",4337083360,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Other (please specify)","home made and canned","Yes",NA,NA,NA,NA,NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes",NA,NA,"Vegetable salad",NA,NA,NA,"Apple",NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is happening at my home--I won't travel at all","Macy's Parade","21 or older","No","Yes","Yes","No",NA,"Suburban","60+","Female","$50,000 to $74,999","Mountain"
"218",4337083128,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,"Corn",NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice cream",NA,NA,NA,NA,"No","Thanksgiving is local--it will take place in the town I live in",NA,"10 or younger","Yes","Yes","No","No",NA,"Urban","30 - 44","Female","$25,000 to $49,999","Middle Atlantic"
"219",4337078951,"Yes","Tofurkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"No","Brussel sprouts","Carrots","Cauliflower","Corn",NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cookies",NA,"Ice cream",NA,NA,NA,NA,"No","Thanksgiving is local--it will take place in the town I live in","Macy's Parade","16","Yes","Yes","No","No",NA,"Suburban","30 - 44","Female","$200,000 and up","Mountain"
"220",4337078449,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Homemade",NA,"Yes",NA,NA,NA,"Corn",NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"No","Thanksgiving is happening at my home--I won't travel at all","Macy's Parade","10 or younger","No","No","No","No",NA,"Urban","60+","Female","$25,000 to $49,999","Mountain"
"221",4337075743,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,NA,NA,"Fruit salad","Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,"Cherry",NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in",NA,"10 or younger","No","No","No","No",NA,"Urban","45 - 59","Male","$75,000 to $99,999","East North Central"
"222",4337074360,"Yes","Other (please specify)","Restaurant with various choices.","Other (please specify)","Restaurant with various choices.","Other (please specify)","Restaurant with various choices.","Other (please specify)","Restaurant with various choices.","Yes",NA,"Carrots",NA,"Corn",NA,"Fruit salad","Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits","Squash",NA,NA,NA,NA,"Apple",NA,NA,NA,NA,NA,NA,"Pecan","Pumpkin","Sweet Potato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","Restaurant with various choices.","No","Thanksgiving is out of town but not too far--it's a drive of a few hours or less",NA,"21 or older","No","No","No","No",NA,"Rural","45 - 59","Male","$125,000 to $149,999","South Atlantic"
"223",4337074187,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,NA,"Cornbread","Fruit salad","Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is happening at my home--I won't travel at all","Macy's Parade","10 or younger","No","No","Yes","No",NA,"Urban","60+","Female","$50,000 to $74,999","East South Central"
"224",4337073874,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Homemade",NA,"Yes",NA,NA,NA,NA,NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits","Squash",NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,"Other (please specify)","grass hopper",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is out of town and far away--I have to drive several hours or fly",NA,"12","Yes","No","Yes","No",NA,"Urban","30 - 44","Male","$100,000 to $124,999","East North Central"
"225",4337071166,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Canned",NA,"Yes","Brussel sprouts",NA,NA,"Corn",NA,"Fruit salad",NA,NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,"Cherry","Chocolate","Coconut cream","Key lime",NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cookies",NA,"Ice cream",NA,NA,NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in","Macy's Parade","12","Yes","No","No","No",NA,"Suburban","30 - 44","Female","Prefer not to answer","South Atlantic"
"226",4337070275,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Homemade",NA,"Yes",NA,NA,NA,NA,NA,"Fruit salad","Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,NA,NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,NA,NA,NA,"Carrot cake",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in","Macy's Parade","12","Yes","Yes","No","No",NA,"Suburban","30 - 44","Female","$50,000 to $74,999","Pacific"
"227",4337069914,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,NA,NA,"Fruit salad","Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is out of town and far away--I have to drive several hours or fly","Macy's Parade","15","No","No","Yes","No",NA,"Suburban","30 - 44","Female","$175,000 to $199,999","East North Central"
"228",4337068413,"Yes","Turkey",NA,"Roasted",NA,"None",NA,"None",NA,"Yes",NA,NA,NA,"Corn",NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,NA,NA,NA,NA,NA,"Cherry",NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"No","Thanksgiving is happening at my home--I won't travel at all","Macy's Parade","10 or younger","No","No","No","No",NA,"Suburban","30 - 44","Female","$50,000 to $74,999","West North Central"
"229",4337064141,"Yes","Other (please specify)","gumbo","Other (please specify)","like soup","None",NA,"None",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegetable salad",NA,"Other (please specify)","potato salad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in",NA,"10 or younger","No","No","No","No",NA,"Suburban","30 - 44","Female","$75,000 to $99,999","West South Central"
"230",4337063427,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,"Corn","Cornbread",NA,"Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,"Peach","Pecan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peach cobbler",NA,NA,NA,"Yes","Thanksgiving is happening at my home--I won't travel at all","Macy's Parade","10 or younger","Yes","No","Yes","No",NA,"Rural","45 - 59","Male","$100,000 to $124,999","South Atlantic"
"231",4337061732,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,NA,"Cornbread",NA,NA,"Macaroni and cheese","Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,NA,NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice cream",NA,NA,NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in",NA,"10 or younger","No","No","No","No",NA,"Suburban","60+","Female","$10,000 to $24,999","New England"
"232",4337061177,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"Yes","Brussel sprouts",NA,NA,"Corn",NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,"Vegetable salad","Yams/sweet potato casserole","Other (please specify)","pumpkin bisque","Apple",NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,"Cheesecake",NA,NA,NA,NA,NA,NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in",NA,"16","Yes","Yes","No","No",NA,"Urban","60+","Female","$175,000 to $199,999","East South Central"
"233",4337058651,"Yes","Turkey",NA,"Baked",NA,"None",NA,"Homemade",NA,"Yes",NA,NA,NA,NA,NA,"Fruit salad","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","pumpkin pie. why ask this twice?","Yes","Thanksgiving is out of town but not too far--it's a drive of a few hours or less","Macy's Parade","10 or younger","No","Yes","No","No",NA,"Suburban","18 - 29","Female","$150,000 to $174,999","South Atlantic"
"234",4337056155,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Other (please specify)","Sorbet","Yes","Brussel sprouts","Carrots",NA,"Corn",NA,NA,NA,NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,"Cherry",NA,NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","Pie","Yes","Thanksgiving is local--it will take place in the town I live in",NA,"21 or older","No","No","No","No",NA,"Suburban","60+","Female","$100,000 to $124,999","East North Central"
"235",4337053889,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Homemade",NA,"Yes",NA,NA,NA,"Corn",NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in",NA,"10 or younger","No","No","No","No",NA,"Suburban","30 - 44","Female","$100,000 to $124,999","Middle Atlantic"
"236",4337053842,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Homemade",NA,"Yes",NA,NA,NA,"Corn","Cornbread",NA,NA,NA,"Mashed potatoes","Rolls/biscuits","Squash",NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"No","Thanksgiving is out of town but not too far--it's a drive of a few hours or less",NA,"16","No","No","No","No",NA,"Rural","30 - 44","Female","$75,000 to $99,999","South Atlantic"
"237",4337053465,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Homemade",NA,"Yes",NA,NA,NA,NA,"Cornbread",NA,"Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,"Apple cobbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Thanksgiving is out of town but not too far--it's a drive of a few hours or less",NA,"21 or older","No","No","Yes","Yes","Yes","Suburban","18 - 29","Female","$25,000 to $49,999","Mountain"
"238",4337053135,"Yes","Turkey",NA,"Fried",NA,"Bread-based",NA,"None",NA,"Yes",NA,NA,NA,NA,NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits","Squash",NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,"Chocolate",NA,NA,NA,"Pecan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","Chocolate Cake with Marshmellows, Caremal Cake","Yes","Thanksgiving is out of town but not too far--it's a drive of a few hours or less",NA,"10 or younger","Yes","No","No","No",NA,"Suburban","30 - 44","Female","$50,000 to $74,999","South Atlantic"
"239",4337050973,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Homemade",NA,"Yes","Brussel sprouts",NA,NA,NA,"Cornbread",NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,"Vegetable salad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"No","Thanksgiving is local--it will take place in the town I live in",NA,"21 or older","No","Yes","No","No",NA,"Urban","60+","Female","$10,000 to $24,999","Pacific"
"240",4337050187,"Yes","Turkey",NA,"I don't know",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,"Carrots",NA,"Corn",NA,NA,NA,"Macaroni and cheese","Mashed potatoes","Rolls/biscuits",NA,"Vegetable salad","Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,NA,NA,NA,NA,NA,"Pumpkin","Sweet Potato",NA,NA,NA,NA,NA,NA,NA,NA,"Cookies",NA,"Ice cream",NA,NA,NA,NA,"Yes","Thanksgiving is out of town but not too far--it's a drive of a few hours or less",NA,"13","No","No","No","Yes","Yes","Rural","45 - 59","Male","$25,000 to $49,999","South Atlantic"
"241",4337049485,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"None",NA,"Yes",NA,"Carrots",NA,"Corn",NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,"Vegetable salad","Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"No","Thanksgiving is out of town but not too far--it's a drive of a few hours or less","Macy's Parade","10 or younger","Yes","No","Yes","No",NA,"Rural","30 - 44","Male","$25,000 to $49,999","East North Central"
"242",4337044640,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Homemade",NA,"Yes",NA,NA,NA,NA,NA,"Fruit salad",NA,NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole","Other (please specify)","Peas with mushrooms. Sparkly white wine. sweet gherkin pickles, pumpkin pie",NA,NA,NA,"Chocolate",NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice cream",NA,NA,NA,NA,"Yes","Thanksgiving is happening at my home--I won't travel at all","Macy's Parade","10 or younger","No","No","No","No",NA,"Suburban","60+","Female","$50,000 to $74,999","New England"
"243",4337044628,"Yes","Other (please specify)","alternate turkey & ham","Baked",NA,"Other (please specify)","cornbread","Homemade",NA,"Yes",NA,NA,"Cauliflower",NA,NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,"Vegetable salad",NA,"Other (please specify)","plain sweet potatoes, brocolli, relish tray, oyster dressing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","Triple Treat (butterscotch, cream cheese mix, and nut crust","Yes","Thanksgiving is happening at my home--I won't travel at all",NA,"10 or younger","No","No","No","No",NA,"Rural","60+","Female","$25,000 to $49,999","West North Central"
"244",4337044348,"Yes","Tofurkey",NA,"Other (please specify)","various ways","Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,NA,NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes",NA,NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","Just pie","No","Thanksgiving is happening at my home--I won't travel at all","Macy's Parade","10 or younger","No","No","No","No",NA,"Urban","60+","Female","$100,000 to $124,999","South Atlantic"
"245",4337043853,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Homemade",NA,"Yes",NA,NA,NA,NA,"Cornbread","Fruit salad","Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits","Squash",NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,"Cherry",NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,"Brownies",NA,NA,"Cookies","Fudge",NA,NA,NA,NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in",NA,"15","No","Yes","No","No",NA,"Suburban","18 - 29","Female","$50,000 to $74,999","Pacific"
